id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
164,,349322,6443,B,15/09/2020,Melillo-349322,"Orecchino in oro in associazione con n. 6443 A. Caratterizzato da navicella in doppia lamina, con ardiglione filiforme assottigliantesi verso l'estremità libera; decorata verticalmente, nella parte mediana, da un filo godronato tra due lisci, a lato dei quali si dispongono simmetricamente girali e volute in filigrana; intorno alle due estremità, filo godronato e collarinodi petali filigranati; piccolo pendente formato da tre globetti decrescenti saldati alla godronatura centrale. Ardiglione deformato, navicella lievemente schiacciata. Dalla tomba III rinvenuta a Taranto il 9.05.1911 in via D'Aquino (piazza d'Armi). La coppia di orecchini fanno parte di un corredo attualmente non reperibile e databile, sulla base delle descrizioni riportate nella relazione di scavo, alla seconda metà del IV secolo a.C.",4,42,1,7,13,108,Prolungamento via T.N. D'Aquino,,33,33,5,350,301,1,
120,,349308,25127,,15/09/2020,Melillo-349308,"Orecchino a disco in terracotta dorata. Caratterizzato da un disco a rosetta, pendente a forma di piramide rovescia. Si associa al n. 25127(A). Proviene dalla tomba 9 rinvenuta a Taranto in contrada Madre Grazia il 18.11.1925.",4,42,1,7,12,108,,Contrada Madre Grazia,33,33,2,310,301,2,
121,,349314,40177,,15/09/2020,Melillo-349314,"Orecchino a disco in terracotta dorata. Argilla rosata; ingubbiatura bianca; lamina aurea; bronzo. Disco costituito da una rosetta a tre ordini di petali, di numero e grandezza decrescenti con bottone centrale rilevato. Sei vaghi ovoidali formanti probabilmente i pendenti laterali, dei quali si conservano gli attacchi bronzei sulla parte posteriore del disco. Pendente raffigurante una Nike, vestita di lungo chitone con ampio apoptygma, in atto di volare verso il basso, con l'ala sollevata, la gamba destra incrociata sulla sinistra, stringendo con le mani i lembi dell'apoptygma. Lacunoso nel gancio bronzeo di sospensione all'orecchino, in quelli dei pendenti, e in un'ala della Nike, che è ricomposta da frammenti; doratura in gran parte caduta. Proviene dalla tomba 402 rinvenuta a Taranto il 3.08.1909 nell'Arsenale Militare.",4,42,1,7,12,108,Piazza Ammiraglio Pasquale Leonardi Cattolica,Arsenale militare,31,32,15,310,290,2,
126,,349313,111515,,15/09/2020,Melillo-349313,"Testa femminile in terracotta ornata da diadema tubolare, inserito nell'acconciatura a bande sollevate sulle tempie, e da orecchini a disco. I capelli risultano spezzati. Resti di latte di calce. Proviene da via M. Pacuvio a Taranto, rinvenuto il 18.07.1958.",31,233,1,7,12,108,Via M. Pacuvio,,33,33,,,,2,
150,,349327,40085,,15/09/2020,Melillo-349327,"Anello in bronzo con sfoglia aurea caratterizzato da verga a secione ovale, castone ellittico privo di figurazione. Ossidato. Proviene dalla tomba 307 rinvenuta a Taranto nell'Arsenale militare l'08.04.1909. Il materiale ceramico rinvenuto nella stessa tomba suggerisce di collocare la collana nell'ambito dell'ultimo venticinquennio del IV secolo a.C.",4,28,1,7,13,108,Piazza Ammiraglio Pasquale Leonardi Cattolica,Arsenale militare,33,33,9,325,301,2,
159,,349324,40083,A,15/09/2020,Melillo-349324,"Orecchino a disco con pendente in terracotta dorata. Argilla rosata; ingubbiatura bianca; lamina aurea; bronzo. Caratterizzato da un disco costituito da una rosetta a duplice ordine di petali, di numero e grandezza decrescenti, con bottone centrale rilevato. Pendente raffigurante una sirena, con testa e corpo di donna e lunghe ali, coda e zampe di uccello, stante, di prospetto, con il braccio destro sollevato a suonare la cetra tenuta con il sinistro. Piatta sul retro. Disco lacunoso in parte della superficie e nei ganci bronzei di sospensione, dei quali restano tracce degli attacchi. Doratura in gran parte caduta. Proviene dalla tomba 307 rinvenuta a Taranto l'8.04.1909 nell'Arsenale militare. L'analisi del corredo tombale consente di attribuire gli orecchini all'ultimo venticinquennio del IV secolo a.C.",4,42,1,7,13,108,Piazza Ammiraglio Pasquale Leonardi Cattolica,Arsenale militare,33,33,9,325,301,2,
160,,349325,40083,B,15/09/2020,Melillo-349325,"Orecchino a disco con pendente in terracotta dorata. Argilla rosata; ingubbiatura bianca; lamina aurea; bronzo. Caratterizzato da un disco costituito da una rosetta a duplice ordine di petali, di numero e grandezza decrescenti, con bottone centrale rilevato. Pendente raffigurante una sirena, con testa e corpo di donna e lunghe ali, coda e zampe di uccello, stante, di prospetto, con il braccio destro sollevato a suonare la cetra tenuta con il sinistro. Piatta sul retro. Vaste scheggiature sulle ali e sul corpo della sirena; mancano metà del disco ed i ganci bronzei di sospensione, dei quali restano tracce degli attacchi. Proviene dalla tomba 307 rinvenuta a Taranto l'8.04.1909 nell'Arsenale militare. L'analisi del corredo tombale consente di attribuire gli orecchini all'ultimo venticinquennio del IV secolo a.C.",4,42,1,7,13,108,Piazza Ammiraglio Pasquale Leonardi Cattolica,Arsenale militare,33,33,9,325,301,2,
119,,349307,25127,,15/09/2020,Melillo-349307,"Orecchino a disco in terracotta dorata. Caratterizzato da un disco a rosetta, pendente a forma di piramide rovescia. Si associa al n. 25127(B). Proviene dalla tomba 9 rinvenuta a Taranto in contrada Madre Grazia il 18.11.1925.",4,42,1,7,12,108,,Contrada Madre Grazia,33,33,2,310,301,3,
137,,349311,67202,A,15/09/2020,Melillo-349311,"Pendente di orecchino in terracotta dorata. Raffigura una sirena con testa e corpo di donna e ali e coda di uccello; la figura, stante di prospetto, ha sulla testa un polos nel quale è inserito l'anello bronzeo di sospensione, le lunghe ali raccolte in basso dietro le spalle, la coda che appare in parte dietro la gamba sinistra, il braccio destro piegato e sollevato e il sinistro piegato a reggere forse una siringa. Lacunoso nel disco e nella parte inferiore delle gambe della figura; ingubbiatura e doratura quasi completamente cadute. Proviene dalla tomba 11 rinvenuta a Taranto il 19.09.1946 in via Argentina. Sulla base del contesto tombale il reperto è databile alla fine del IV secolo a.C.",4,44,1,7,12,108,Via O. Argentina,,33,33,2,310,301,3,
138,,349312,67202,B,15/09/2020,Melillo-349312,"Pendente di orecchino in terracotta dorata. Raffigura una sirena con testa e corpo di donna e ali e coda di uccello; la figura, stante di prospetto, ha sulla testa un polos nel quale è inserito l'anello bronzeo di sospensione, le lunghe ali raccolte in basso dietro le spalle, la coda che appare in parte dietro la gamba sinistra, il braccio destro piegato e sollevato e il sinistro piegato a reggere forse una siringa. Lacunoso nel disco e nella parte inferiore delle gambe della figura; ingubbiatura e doratura quasi completamente cadute.
Mancano il disco e la parte inferiore della figura; dell'anello bronzeo di sospensione si conserva soltanto l'attacco; ingubbiatura e doratura in gran parte cadute. Proviene dalla tomba 11 rinvenuta a Taranto il 19.09.1946 in via Argentina. Sulla base del contesto tombale il reperto è databile alla fine del IV secolo a.C.",4,44,1,7,12,108,Via O. Argentina,,33,33,2,310,301,3,
149,,349326,40084,,15/09/2020,Melillo-349326,"Collana in terracotta dorata costituita da ventisei vaghi sferici irregolari; terminali conici molto sottili; foro passante. Sulla superficie esterna applicazione di sfoglia aurea. Vaghi sciolti, privi di filo di raccordo; due vaghi restaurati; doratura in più punti scrostata. La lunghezza del terminale è di cm 1,2, il diametro è di cm 0,6. Proviene dalla tomba 307 rinvenuta a Taranto nell'Arsenale militare l'08.04.1909. Il materiale ceramico rinvenuto nella stessa tomba suggerisce di collocare la collana nell'ambito dell'ultimo venticinquennio del IV secolo a.C.",4,35,1,7,13,108,Piazza Ammiraglio Pasquale Leonardi Cattolica,Arsenale militare,33,33,9,325,301,3,
154,,349318,100105,,15/09/2020,Melillo-349318,"Orecchino a navicella in terracotta dorata costituito da disco con testa di Atena, navicella decorata alle estremità da Nikai (figure femminili alate) e da rosette. Diversamente che nell'esemplare 100105 A, a cui si associa, i pendenti ad anfora non si sono conservati. Proviene dalla tomba 3 rinvenuta il 27.02.1954 in via Battisti 200.",4,42,1,7,13,108,Via C. Battisti,,33,33,5,350,301,3,
155,,349319,100106,,15/09/2020,Melillo-349319,Specchio in bronzo di forma discoidale caratterizzato da lamina e un manico piatto saldato al disco. Proviene dalla tomba 3 rinvenuta il 27.02.1954 in via Battisti 200.,49,763,1,7,13,108,Via C. Battisti,,33,33,5,350,301,3,
122,,349305,54733,,15/09/2020,Melillo-349305,"Pendente in oro, a crescente lunare su lamina, lungo i margini filo godronato; decorazione fitomorfa: palmetta centrale fra girali con sferette a rilievo alle estremità e foglie isolate ottenute con un sottile filo godronato; alle estremità rosetta quadripetalo su lamina, petali sottolineati da un filo godronato; al di sotto due sferette decrescenti; anello di sospensione con triplice solcatura saldata alla lamina e decorato sulla parte anteriore con una rosetta tecnicamente simile alle altre, costituita da un doppio ordine di petali (cinque quello inferiore, quattro quello superiore) e da un bottone centrale. Estremità leggermente ammaccate. Proviene dalla Tomba 6 rinvenuta a Taranto l'8.11.1937, in via De Palma 72. Per gli aspetti stilistici e sulla base del materiale a cui è associato è databile all'ultimo venticinquennio del IV secolo a.C.",4,44,1,7,12,108,Via F. Di Palma 72,,33,33,9,325,301,4,
125,,349304,100625,,15/09/2020,Melillo-349304,"Collana in terracotta dorata composta da diciotto vaghi lanceolati (a lonchia). I vaghi sono stati ottenuti a stampo e sono costituiti da una parte superiore quadrangolare decorata con un motivo a treccia e da un pendente lanceolato con sfere decrescenti all'estremità inferiore. Hanno un doppio foro passante. La superficie esterna è ricoperta da una ingubbiatura giallastra. I vaghi sono sciolti, privi di filo di raccordo; alcuni vaghi risultano lacunosi e la doratura è completamente scrostata. Il vago ha una lunghezza di cm 2,3. La collana è stata rinvenuta il 29.10.1954 a Torre Ovo, frazione di Torricella (TA). Il complesso tombale suggerisce una datazione alla fine del quarto venticinquennio del IV secolo a.C.",4,35,1,7,12,153,Torre Ovo,,33,33,9,325,301,4,
144,,349333,15863,,16/09/2020,Melillo-349333,Specchio in bronzo miniaturistico di forma discoidale con margine interrotto da un taglio rettilineo per l'immanicatura. Rotto in più frammenti; ossidato. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione agli ultimi decenni del IV secolo a.C. sulla base del materiale ceramico e coroplastico in associazione.,49,763,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,8,
147,,349332,15868,,16/09/2020,Melillo-349332,"Corona in bronzo e terracotta dorata caratterizzata da elementi decorativi a forma di bacche, corimbi e rosette. Il sostegno risulta forato per l'inserimento di fili bronzei. In frammenti; doratura scrostata",4,37,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,8,
143,,349340,15862,,16/09/2020,Melillo-349340,"Terracotta policroma. Argilla beige -arancio; viso ottenuto da matrice; capelli laterali, pileo e retro fatti a mano. Rappresenta una maschera dai tratti grotteschi; grande bocca con labbra carnose; naso camuso; occhi globosi; sopracciglia asimmetricamente alzate; fronte corrugata; lunghi capelli laterali; pileo. Superficie incrostata. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",44,644,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,1,
145,,349341,15864,,16/09/2020,Melillo-349341,"Unguentario. Argilla giallina; ingubbiatura nocciola; vernice bruna. Tipo II Forti. Presenta una decorazione lineare sull'orlo, sulla spalla e sul piede. Orlo sbeccato. Il diametro dell'orlo misura cm 3, 2, del piede cm 3,2. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro.Sia sulla base tipologica, sia sulla base del contesto funerario è databile all'ultimo quarto del IV secolo a.C.",43,605,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,2,
157,,349330,15867,A,16/09/2020,Melillo-349330,"Bracciale in bronzo dorato, caratterizzato da verga tortile, assottigliata alle estremità, che presentano un taglio netto. Superficie ricoperta di sfoglia aurea applicata a caldo. Doratura caduta in più punti. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione agli ultimi decenni del IV secolo a.C. sulla base del materiale ceramico e coroplastico in associazione.",4,30,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,2,
158,,349331,15867,B,16/09/2020,Melillo-349331,"Bracciale in bronzo dorato, caratterizzato da verga tortile, assottigliata alle estremità, che presentano un taglio netto. Superficie ricoperta di sfoglia aurea applicata a caldo. Doratura caduta in più punti. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione agli ultimi decenni del IV secolo a.C. sulla base del materiale ceramico e coroplastico in associazione.",4,30,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,2,
139,,349335,4089,,16/09/2020,Melillo-349335,"Gruppo in terracotta policroma. Argilla beige-rossiccia; ingubbiatura bianca; colori: rosa chiaro (pelle di Afrodite), giallo (pelle di Eros), bruno-arancio (cassapanca); corpi e teste ottenuti da matrici, il resto lavorato a mano e applicato che raffigura Afrodite seduta su cassapanca con piccolo Erote alla sua sinistra. Raffigurata Afrodite nuda, seduta su cassapanca decorata con pannelli rettangolari con i piedi anteriori a forma di zampe ferine e su un mantello che scende dalla spalla sinistra dietro il corpo; gamba sinistra leggermente incrociata davanti alla destra; solo la punta del piede destro tocca la terra; busto e testa parzialmente girati verso sinistra; braccio destro tocca la terra; braccio destro proteso, nella mano una patera; braccio sinistro piegato, mano protesa; capelli rialzati e divisi sulla fronte in ciocche, sormontati da una treccia circolare; alla sinistra di Afrodite piccolo Eros di tipo infantile, nudo, stante; gambe accostate; pancia prominente; braccio destro sulla spalla di Afrodite, sinistro proteso; lunghe ale strette; testa calva; piccolo foro sul dorso di Afrodite. Ricomposto da frammenti; piede posteriore destro della cassapanca integrato in gesso; ingubbiatura e colori evanidi; alcune macchie scure sulla superficie. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",31,228,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,10,
140,,349337,4090,,16/09/2020,Melillo-349337,"Terracotta policroma. Argilla beige-arancio; ingubbiatura bianca; colori: rosa chiaro (pelle), rosso (capelli); superficie ritoccata con la stecca. Raffigura un'acrobata femminile (kybisteter), nuda, di corporatura efebica; rappresentata in atto di camminare sulle mani; gambe piegate simmetricamente in avanti con i piedi al di sopra della testa protesa; acconciatura con ciuffo frontale e lunghi riccioli sulle spalle; base circolare con pareti sottili, leggermente oblique. Ricomposta da frammenti; base lacunosa e lesionata; figura riattaccata alla base con gesso e colla; ingubbiatura della base e colori evanidi. L'altezza della base misura cm 3,3 e il diametro 11. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",31,232,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,6,
142,,349338,15861,,16/09/2020,Melillo-349338,"Terracotta policroma. Argilla beige-rossiccia; ingubbiatura bianca; corpo ottenuto da due matrici; testa, braccia e forse anche la parte inferiore delle gambe applicate. Rappresenta una figura femminile, forse auleta, nuda, stante, gravitante sulla gamba destra; piede sinistro arretrato e appoggiato sulla punta; spalla sinistra leggermente alzata; braccia piegate, mani levate davanti al corpo; nella mano destra, chiusa, oggetto cilindrico, forse resto di un flauto; piccolo foro sotto i glutei; base circolare con bordo inferiore più largo di quello superiore. La base misura in altezza cm 3, 2 e come diametro cm 8,6. Ricomposta da frammenti; testa e dita della mano sinistra mancanti; posizione delle braccia restaurata in maniera sbagliata; superficie parzialmente scrostata; ingubbiatura evanida; figura incollata alla base. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",31,232,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,6,
146,,349336,15866,,16/09/2020,Melillo-349336,"Terracotta policroma. Argilla bruno-arancio ; ingubbiatura bianca; colori: giallo (erma), rosso-bruno (capelli); parte anteriore ottenuto da matrice; retro lavorato a mano; testa e braccio destro applicati; superficie ritoccata con la stecca; sfiatatoio circolare sul dorso. Raffigura una figura femminile stante, appoggiata con il gomito sinistro su un'erma con alta base silindrica; gamba sinistra incrociata davanti alla destra, piede appoggiato sulla punta; vestita di lungo chitone con maniche corte e di un himation che scende fino all'altezza delle caviglie; mano sinistra alzata e avvolta in un lembo dell'himation che ricade davanti all'erma; braccio destro abbassato e leggermente piegato; mano aperta davanti all'anca sinistra; testa girata verso sinistra e inclinata in avanti; viso pieno; acconciatura in ciocche parallele rialzate sulla fronte e con alta treccia fermata da un cercine; base rettangolare con bordi aggettanti. Ricomposta da frammenti; testa, parte superiore del corpo ed erma lacunose; ingubbiatura e colori evanidi. Senza base: cm 21,5; base: h cm 3,0, lungh. cm 11,5, largh. cm 7,7. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",31,232,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,6,
148,,349339,15869,,16/09/2020,Melillo-349339,"Pilastrino in terracotta. Argilla beige-arancio; ingubbiatura bianca; ottenuto da matrice; sul retro, leggermente concavo, impronte digitali. Ha una forma rettangolare, con base profilata e forse con capitello ionico; al centro è raffigurata una maschera leonina, probabilmente bocca di fontana; drappeggiata sul capitello una fascia di tessuto ricadente dalla voluta destra in pieghe a zig-zag. Ricomposto da frammenti; lacunoso; ingubbiatura evanida. Proviene dalla tomba 5 rinvenuta a Taranto il 31.07.1909 in contrada Tesoro. Il contesto funerario consente di proporre una datazione all'ultimo quarto del IV secolo a.C. sulla base del materiale ceramico e coroplastico.",16,134,1,7,13,108,,Contrada Tesoro,33,33,9,325,301,6,
178,,349350,65368,A,17/09/2020,Melillo-349350,"Orecchino a navicella in terracotta dorata in associazione con n. 65368 (B). Caratterizzato da un disco circolare con bordo a rilievo e puntinato, l'interno ad ovoli racchiudenti palmette. Sotto, una navicella con Nikai alate ai bordi e il bordo inferiore decorato da un motivo puntinato con cinque rosette equidistanti. Ogni rosetta reca un pendaglietto a forma di anforetta: tre con baccellature sul corpo e un'anforetta pendente con il corpo non decorato. Il pendaglio circolare è mutilo; privo di un pendaglietto a forma di anfora. Proviene da una tomba rinvenuta il 15.12.1938 in via Oberdan a Taranto.",4,42,1,7,15,108,Via G. Oberdan,,33,33,2,310,301,8,
179,,349351,65368,B,17/09/2020,Melillo-349351,"Orecchino a navicella in terracotta dorata in associazione con n. 65368 (A). Caratterizzato da un disco circolare con bordo a rilievo e puntinato, l'interno ad ovoli racchiudenti palmette. Rispetto all'orecchino A si conservano Proviene da una tomba rinvenuta il 15.12.1938 in via Oberdan a Taranto.",4,42,1,7,15,108,Via G. Oberdan,,33,33,2,310,301,8,
180,,349352,65368,,17/09/2020,Melillo-349352,Collana in terracotta dorata. Costituita da diciannove vaghi sferici in terracotta dorata; sette con la superficie decorata a rilievo e dodici a superficie liscia. Proviene da una tomba rinvenuta il 15.12.1938 in via Oberdan a Taranto.,4,35,1,7,15,108,Via G. Oberdan,,33,33,2,310,301,8,
165,,349342,22631,,17/09/2020,Melillo-349342,"Schiaccianoci (nucifrangibulum) in bronzo e lamina aurea. Raffigura la porzione anteriore di due avambracci femminili e mani accostate in atto di stringere qualcosa, unite all'interno da una cerniera che trasforma l'oggetto in una leva di primo grado. Al di sotto dei polsi, raffigurati a rilievo e ricoperti da una lamina aurea, due bracciali, ognuno su ciascun avambraccio, in forma di spirali a verga piatta, desinenti in protomi di serpente. Modellato delle mani e dello snodo del polso morbido e carnoso; dita disposte in maniera realistica, leggermente aperte nel movimento, tipico di chi cerca di comprimere qualcosa nel palmo; fini incisioni descrivono le pieghe della pelle. Presso la base degli avambracci, cavi all'interno, due perni a sezione quadrangolare, ribattuti, destinati a fermare l'originaria immanicatura in materiale deperibile, forse legno. Superficie ossidata con qualche traccia di corrosione sulle mani. Proviene dalla tomba 4 rinvenuta in contrada Rondinella a Taranto il 18.06.1930. Assegnabile tra lo scorcio del IV e l'inizio del III secolo a.C.",31,232,1,7,14,108,,Contrada Rondinella,31,32,15,310,290,1,
166,,349344,22690,,17/09/2020,Melillo-349344,Alabastron in alabastro. Proviene dalla tomba 4 rinvenuta in contrada Rondinella a Taranto il 18.06.1930. Il corredo tombale a cui si riferisce è databile in generale tra la fine del IV e l'inizio del III secolo a.C.,43,443,1,7,14,108,,Contrada Rondinella,31,32,15,310,290,1,
167,,349345,22691,,17/09/2020,Melillo-349345,Alabastron in alabastro. Proviene dalla tomba 4 rinvenuta in contrada Rondinella a Taranto il 18.06.1930. Il corredo tombale a cui si riferisce è databile in generale tra la fine del IV e l'inizio del III secolo a.C.,43,443,1,7,14,108,,Contrada Rondinella,31,32,15,310,290,1,
169,,349347,12019,,17/09/2020,Melillo-349347,"Anello in oro. Nell'anziano personaggio che a piedi scalzi incede faticosamente appoggiandosi ad un lungo bastone, ricoperto del solo mantello fermato sulla spalla destra, si è soliti riconoscere il reduce Ulisse, accompagnato dal fido cane Argo, che in altre raffigurazioni dello stesso tema è però rappresentato in atto di fare le feste al padrone, riconosciuto nonostante la lunga assenza. Ulisse, di cui si è voluto qui sottolineare l'età avanzata, porta sulla testa un copricapo conico a corta tesa, il pilos, e ha barba e capelli fluenti. Linea di base. Contrasta con l'abile incisione dettagliata, calligrafica, del re di Itaca, la resa schematica del cane Argo, da parte di un artista che non è evidentemente insensibile allo stile "" a globuli"" che nella stessa epoca imperava nella lavorazione degli scarabei. Il castone è di forma ellittica, a margine assottigliati e profilo lineare. La verga, stondata esternamente, presenta all'interno una netta costolatura. Fattura pregevole. Si conserva in ottimo stato. Proviene da una tomba rinvenuta a Taranto in via Regina Elena il 09.01.1915. Datato alla fine del IV secolo a.C.",4,28,1,7,15,108,Via Regina Elena,,33,33,2,310,301,1,
170,,349358,40078,,17/09/2020,Melillo-349358,"Anello in argento con castone a scarabeo mobile in calcedonio color miele. Lo scarabeo misura cm 1,5 x 1. Caratterizzato da una verga piatta all'interno e stondata all'esterno, con estremità a cupoletta schiacciata. A tratteggio obliquo è la linea dorsale dello scarabeo, con gruppi di tre linee incise ai margini delle ali; la base è priva di ornato e lievemente convessa. Sulla faccia piatta è rappresentato un quadrupede in corsa verso destra (forse un cane) con la coda sollevata; sul dorso dell'animale si erge una testa umana, raffigurata nella maniera caratteristica dello stile ""a globuli"". Il soggetto può essere interpretato come una chimera in versione parodistica. Cornice a linea incisa. Proviene dalla tomba 8 rinvenuta l'8.11.1979 a Taranto in via Umbria.",4,28,1,7,15,108,Via Umbria,,32,32,1,300,290,1,
171,,349349,40100,,17/09/2020,Melillo-349349,"Anello in argento e castone a scarabeo mobile in calcedonio color miele. Caratterizzato da verga a sezione irregolare, quasi lenticolare, che si assottiglia nella parte inferiore, e termina ad epifisi a forma di cupoletta, meno piena che negli esemplari precedenti. Scarabeo con incisioni doppie ai margini delle ali e tra queste e la parte anteriore del dorso; base dal profilo arrotondato, liscia. Sulla faccia piana, entro cornice a semplice linea incisa, figura maschile stante volta a destra, con le gambe di profilo e il busto in torsione. Nel soggetto è possibile riconoscere Eracle per la presenza della caratteristica clava alla quale si appoggia; la nodosità del legno è ben resa da tre incisioni globulari sovrapposte ottenute con il trapano a unta arrotondata. Poco comprensibile il secondo attributo; forse un ramo spezzato o un arbusto radicato. Mal riuscita è la disposizione del busto: si ha l'impressione che l'intento dell'incisore fosse quello di ritrarlo di pieno profilo, per cui il braccio che si appoggia alla clava sarebbe il sinistro. Incisione priva di dettagli interni, nel pieno stile ""a globuli"". Verga spezzata ad una estremità, restaurata. Proviene dalla tomba 32 a fossa rettangolare (m 1,80x0,40x0,30) rinvenuta a Taranto in via Alto Adige il 4.3.1975.",4,28,1,7,15,108,Via Alto Adige,,33,33,2,310,301,1,
174,,349355,65364,,17/09/2020,Melillo-349355,"Alabastro in terracotta sovraddipinto. Argilla rosata. Decorato nello stile di Gnathia. Corpo ovoidale, piede troncoconico con disco modanato, collo stretto cilindrico, piccola bocca tonda, labbro a disco. Interamente verniciato di nero lucente. Sotto il collo un motivo a graffito: due coppie di linee orizzontali racchiudenti degli ovoli. Sotto, tutt'intorno, pendagli formati da più puntini sovraddipinti in bianco e giallo. Sul corpo, un'ampia palmetta con benda; fra i due, tre grossi punti. Sull'altro lato, uno strumento musicale a corda fra due alabastra. Un altro kyma ionico chiude inferiormente la scena. Proviene da una tomba rinvenuta il 15.12.1938 in via Oberdan a Taranto.",43,443,1,7,15,108,Via G. Oberdan,,33,33,2,310,301,1,
176,,349354,65366,,17/09/2020,Melillo-349354,"Lekane apula a figure rosse con coperchio. Argilla rosata. Sul pomello del coperchio presente un motivo circolare ad onda; sulle spalle, fra due ampie palmette, c'è un ritratto di profilo a sinistra, di due figure femminili con collana, ricchi orecchini pensili, diadema. I folti capelli sono contenuti in una fascia con legamenti svolazzanti, che lascia fuoriusire posteriormente una ciocca. Ai lati delle teste piccole spirali, puntini e fiorellini in vernice gialla quali riempitivo. L'orlo frammentato presenta un motivo ad onda. Il vaso sottostante con vasca poco profonda, alto piede troncoconicoterminante a disco, ansette oblique a nastro, strette tra due piccoli segmenti. La fascia che corre fra le anse, limitata inferiormente da una scanalatura, presenta dei bastoncelli verticali in vernice rosata. Proviene da una tomba rinvenuta il 15.12.1938 in via Oberdan a Taranto.",43,536,1,7,15,108,Via G. Oberdan,,33,33,2,310,301,1,
181,,349357,105531,,17/09/2020,Melillo-349357,"Anello in argento con castone a scarabeo mobile in calcedonio color miele. Caratterizzato da verga piatta all'interno e co il profilo esterno arrotondato, leggermente affusolata alle estremità conformate a cupoletta, al di sotto delle quali si avvolge a spirale con quattro giri il sostegno filiforme dello scarabeo girevole. Sul dorso, all'attacco delle alette, in posizione marginale, una per parte, profonde incisioni ad angolo acuto; base decorata con fascia a tratti verticali. Sul campo, grifo alato retrospiciente, raffigurato di profilo volto a destra, con le zampe anteriori distese in avanti, l'una al suolo, l'altra sollevata in atto di offessa, ritto su quelle posteriori; la lunga coda si ripiega fin sotto il ventre. Cornice a tratteggio, interrotta dalla raffigurazione. Stile ""a globuli"". Integro. Proviene dalla tomba 5 rinvenuta il 29.05.1956 in via Argentina n. 47 (costruttore Giovanni Buono).",4,28,1,7,15,108,Via O. Argentina,,31,32,15,310,301,1,
173,,349346,62474,,17/09/2020,Melillo-349346,Anello in bronzo dorato a castone circolare. Cerchio a sezione semicircolare. Sul castone raffigurato un tripode con serpenti alla base. Doratura scrostata. Proviene dalla tomba 50 rinvenuta in via Abruzzo a Taranto il 6.2.1954.,4,28,1,7,15,108,Via Abruzzo,,33,33,2,310,301,2,
168,,349343,40204,,17/09/2020,Melillo-349343,Specchio in bronzo. Caratterizzato da lamina spessa di forma quadrangolare. Privo di due spigoli; il terzo è frammentato; superficie ossidata. Proviene dalla tomba 4 rinvenuta in contrada Rondinella a Taranto il 18.06.1930. Il corredo tombale a cui si riferisce è databile in generale tra la fine del IV e l'inizio del III secolo a.C.,49,763,1,7,14,108,,Contrada Rondinella,31,32,15,310,290,3,
