"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
357,,44803,330833,27726,,"Contursi-330833",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"6.8",5,,"Balsamario in vetro soffiato. Orlo piatto, collo cilindrico, corpo sferoidale. Incolore",2,"in un piccolo sarcofago 15.3.1889",
359,,44855,330793,27728,,"Contursi-330793",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"7.2",5,,"Balsamario in vetro soffiato, tipo Isings 28a. Orlo estroflesso assottigliato, collo cilindrico con lieve strozzatura alla base, corpo piriforme, fondo piano. Colore azzurro traslucido.",2,"in un piccolo sarcofago 15.3.1889",
364,,44746,330798,27733,,"Contursi-330798",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"6.5",3,,"Balsamario in vetro soffiato. Orlo estroflesso, collo indistinto dal corpo piriforme. Incolore.",2,"in un piccolo sarcofago 12.02.1886",
378,,44604,330813,27754,,"Contursi-330813",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"5.3","6.7",,"Balsamario in vetro soffiato. Orlo arrotondato, collo cilindrico, corpo sferoidale, fondo piano. Colore nero-blu",2,"In un sarcofago 15.09.1888",
379,,44595,330814,27755,,"Contursi-330814",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"6.8",6,,"Balsamario in vetro soffiato. Orlo arrotondato, collo cilindrico, ampio corpo piriforme, fondo piano.",2,"In un sarcofago 15.09.1888",
380,,44772,334320,27756,,"Contursi-334320",43,457,3,3,101,108,,,30,30,4,1,50,272,105,"7.2",6,,"Balsamario in vetro soffiato. Orlo arrotondato, collo cilindrico, ampio corpo piriforme, fondo piano.",2,"In un sarcofago 15.09.1888",
362,,44830,330796,27731,,"Contursi-330796",43,465,3,3,101,108,,,30,30,4,1,50,272,105,"6.1","3.1",,"Bottiglietta in vetro, forma 6 Scatozza. Orlo arrotondato, collo cilindrico, corpo rastremato, fondo piano. Colore azzurro.",2,"in un piccolo sarcofago 12.02.1886",
382,,44581,330816,27758,,"Contursi-330816",43,465,3,3,101,108,,,30,30,4,1,50,272,105,"5.8","2.7",,"Bottiglietta in vetro, forma 26 Scatozza. Orlo arrotondato, collo cilindrico, corpo rastremato, fondo piano. Colore verde-azzurro.",2,"In un sarcofago 15.09.1888",
318,,44672,330890,27430,,"Contursi-330890",43,457,3,3,103,108,,,30,30,4,,,272,105,8,"5.7",,"Balsamario in vetro soffiato, tipo Isings 28a. Orlo estroflesso lacunoso, collo cilindrico con strozzatura alla base, corpo piriforme, fondo piano. Colore blu.",2,"sporadico 18.02.1885",
319,,44652,330892,27432,,"Contursi-330892",43,467,3,3,103,108,,,30,30,5,51,100,272,105,"8.3","6.4",,"Brocca in vetro, tipo Isings 53, orlo estroflesso, collo cilindrico, spalla sfuggente con cordone alla base che la separa dal corpo globulare, base d'appoggio piana. Colore verde trasparente, superficie alterata per deterioramento.",2,"sporadico 27.02.1885",
361,,44610,330795,27730,,"Contursi-330795",46,731,3,3,101,108,,,30,30,4,1,50,272,105,"4.2",,,"Sfera in vetro, azzurro traslucido",2,"in un piccolo sarcofago 15.3.1889",
992,,44637,330876,27414,,"Contursi-330876",43,450,3,3,103,108,,"Contrada Santa Lucia",24,24,,-565,-560,25,105,"4.5","5.3",,"aryballos di produzione laconica di forma globulare. Bocchello discoidale, ansa a nastro impostata dall'orlo alla spalla, corpo globulare, fondo piano. Decorato con vernice nera su tutta la superficie e fascia rossa tra linee a risparmio sulla spalla e sul fondo.",2,"Sporadico 06.02.1885",
786,,44728,330265,12337,,"Contursi-330265",43,445,3,2,80,108,,,29,29,5,-50,0,272,69,15,"5.2",,"Amphoriskos in vetro Grose III:2b. Orlo a disco orizzontale; collo cilindrico, spalla obliqua, corpo allungato, anse verticali a nastro, piegate a gomito e impostate sotto l'orlo, fondo appuntito con base a cuscinetto. Blu e bianco opaco.",2,"Vecchio Museo",
388,,44782,330822,27764,,"Contursi-330822",43,537,3,3,101,108,,,24,25,15,-510,-490,25,119,"17.5","6.5",,"lekythos a figure nere . Bocchello campanulato, alto collo cilindrico, spalla obliqua, corpo ovoide rastremato verso il piede a disco.Bocchello, ansa e parte inferiore in nero. Decorazione a figure nere con incisioni e sovraddipinture in bruno. Sul corpo: lotta contro il toro; accanto, figura maschile. Sulla spalla doppia fila di linguette e punti. Deformata su un lato.",2,"Sporadico 25.5.1885",
1045,,44728,330959,27591,,"Contursi-330959",43,537,3,3,105,108,,"Contrada Santa Lucia",26,26,3,,,25,119,"6.5","10.6",,"Lekythos a vernice nera. Bocchello campaniforme, collo cilindrico distinto, corpo ovoide a pareti quasi dritte, piede a disco, ansa tra collo e spalla. Decorazione sul corpo: fascia a risparmio con punti a vernice nera.",2,"Villa Pepe. Sporadico 25.05.1885",
678,,44684,329596,107640,,"Contursi-329596",43,443,3,1,14,108,,,23,24,15,-610,-590,25,119,"20.5",,,"alabastron piriforme corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, trofeo vegetale e sul retro volatile a sinistra. Nel campo rosette e punti. Vernice in parte evanida.",2,"Tomba 3 16.08.1957",
680,,44798,329598,107642,,"Contursi-329598",43,443,3,1,14,108,,,23,24,15,-610,-590,25,119,11,"12.4",,"Pisside corinzia a pareti concave. Corpo cilindrico inflesso, orlo inflesso, base d'appoggio piana anse a nastro impostate orizzontalmente al centro del corpo. Decorazione in bruno rossiccio con fascia centrale a finte baccellature tra linee a campitura piena. Interno decorato con fasce concentriche in bruno e a risparmio alternate. Coperchio circolare a tesa dritta e presa a nasto, decorato in bruno con motivo lineare.",2,"Tomba 3 16.08.1957",
681,,44857,329599,107643,,"Contursi-329599",43,443,3,1,14,108,,,23,24,15,-610,-590,25,119,"8.8","7.5",,"Pisside corinzia a pareti concave. Corpo cilindrico inflesso, orlo inflesso, base d'appoggio piana anse a nastro impostate orizzontalmente al centro del corpo. Decorazione in bruno rossiccio con fascia centrale a finte baccellature tra linee a campitura piena. Interno decorato con fasce concentriche in bruno e a risparmio alternate. Coperchio, parzialmente reintegrato, circolare a tesa dritta, decorato in bruno con teoria di felini.",2,"Tomba 3 16.08.1957",
515,,44681,329855,52744,,"Contursi-329855",43,443,3,2,41,108,,"Contrada Corti Vecchie, ex Batteria Archita",23,24,15,-610,-590,25,119,,,,"Pisside corinzia a pareti concave. Corpo cilindrico inflesso, orlo svasato, base d'appoggio piana. Decorazione in bruno-rossiccio a motivo lineare, evanida. Reintegrato. Con coperchio a tesa piana, pomello con base ovoide desinente a disco.",2,"31.01.1947",
663,,44723,329581,107625,,"Contursi-329581",43,450,3,1,14,108,,,23,24,15,-610,-590,25,119,"8.7","8.5",,"Aryballos globulare corinzio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello cerchi concentrici, sulla spalla linguette. Sul ventre, teoria zoomorfa con capro pascente tra leone e cigno. Nel campo rosette.",2,"Tomba 3 16.08.1957",
76,,44713,330013,20572,,"Contursi-330013",43,465,3,2,57,108,"Via Lecce","casa Marco Melli",24,24,6,-590,-570,25,119,"13.7","2.5",,"Bottiglia corinzia. Imboccatura circolare, labbro dritto indistinto dal lungo collo cilindrico, corpo globulare. Decorazione in bruno: sul collo gruppi di linee intervallate da fasce a campitura piena e graticcio, sulla spalla linguette, sul ventre decorazione figurata con scena di processione. Presso l'imboccatura due fori.",2,"Tomba 3 10.04.1930",
64,,44594,330001,20559,,"Contursi-330001",43,443,3,2,57,108,"Via Lecce","casa Marco Melli",24,24,6,-590,-570,25,119,"22.2","5.7",,"alabastron piriforme corinzio antico. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, due registri con teoria di opliti con scudo tondo, inquadrati superiormente e inferiormente da gruppi di linee parallele. Nel campo rosette a punti. Vernice in parte evanida.",2,"Tomba 3 10.04.1930",
121,,44692,330027,20644,,"Contursi-330027",43,443,3,2,57,108,,,24,24,6,-590,-570,25,119,25,"5.4",,"alabastron piriforme mesocorinzio. Bocchello piano, breve collo cilindrico, corpo piriforme, ansa a occhiello.Decorazione in bruno con ritocchi in rosso e graffito. Sulla spalla linguette. Sul corpo, sirena ad ali spiegate. Vernice in gran parte evanida",2,"Tomba IV 04.08.1922",
527,,44642,330190,52774,,"Contursi-330190",43,443,3,2,73,108,,,24,24,6,-590,-570,25,119,"19.5",2,,"alabastron piriforme mesocorinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno e rosso con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, trofeo vegetale e sul retro cigno a sinistra. Nel campo rosette e punti.",2,"Tomba 15 03.12.1953",
528,,44716,330191,52775,,"Contursi-330191",43,443,3,2,73,108,,,24,24,6,-590,-570,25,119,9,"3.1",,"alabastron piriforme mesocorinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno. Sul collo linguette. Sul corpo, fasce di linee e punti alternate.",2,"Tomba 15 03.12.1953",
83,,44828,330016,20597,,"Contursi-330016",43,445,3,2,57,108,,"casa Domenico Glisci",24,24,6,-590,-570,25,119,"17.7","3.2",,"Amphoriskos mesocorinzio. Bocchello alto di forma cilindrica, collo distinto dalla spalla, corpo ovoide fortemente rastremato verso il piede a echino; anse impostate tra collo e spalla. Decorazione a vernice bruna: sul labbro, fasce orizzontali parallele; sul collo linea a zig zag; sulla spalla, da un lato volatile e dall'altro felino tra rosette e punti riempitivi; sul corpo, separato dalla spalla con fasce parallele, teoria zoomorfa con cervo pascente tra felini e anatra; presso il piede raggi.",2,"Tomba 1 02.02.1930",
84,,44718,330017,20598,,"Contursi-330017",43,445,3,2,57,108,,"casa Domenico Glisci",24,24,6,-590,-570,25,119,"17.2","2.9",,"Amphoriskos mesocorinzio. Bocchello alto di forma cilindrica, collo distinto dalla spalla, corpo ovoide fortemente rastremato verso il piede a echino; anse impostate tra collo e spalla. Decorazione a vernice bruna: sul labbro, fasce orizzontali parallele; sul collo linea a zig zag; sulla spalla, da un lato volatile e dall'altro felino tra rosette e punti riempitivi; sul corpo, separato dalla spalla con fasce parallele, teoria zoomorfa con cervo pascente tra felini e anatra; presso il piede raggi.",2,"Tomba 1 02.02.1930",
86,,44679,330019,20600,,"Contursi-330019",43,445,3,2,57,108,,"casa Domenico Glisci",24,24,6,-590,-570,25,119,"17.8",3,,"Amphoriskos mesocorinzio. Bocchello alto di forma cilindrica, collo distinto dalla spalla, corpo ovoide fortemente rastremato verso il piede a echino; anse impostate tra collo e spalla. Decorazione a vernice bruna: sul labbro, fasce orizzontali parallele; sul collo linea a zig zag; sulla spalla, da un lato volatile e dall'altro felino tra rosette e punti riempitivi; sul corpo, separato dalla spalla con fasce parallele, teoria zoomorfa con cervo pascente tra felini; presso il piede raggi. Vernice in parte evanida.",2,"Tomba 1 02.02.1930",
646,,44774,329577,66224,,"Contursi-329577",43,450,3,1,13,108,,,24,24,6,-590,-570,25,119,14,12,,"Aryballos globulare corinzio medio, flat bottomed. Bocchello a disco, breve collo, corpo globulare, piede a disco, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette, sul bordo esterno del bocchello giro di punti. Sul ventre, trofeo floreale e sul retro cigno. Vernice evanida.",2,"18.06.1939",
521,,44763,329861,52752,,"Contursi-329861",43,450,3,2,41,108,,,24,24,6,-590,-570,25,119,,,,"Aryballos globulare corinzio, flat bottomed. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla, piede a disco. Linguette sul piano del bocchello e sulla spalla. Decorazione in bruno con trofeo floreale e, sul retro, cigno. Rosette riempitivo nel campo.",2,"15.05.1939",
67,,44632,330004,20563,,"Contursi-330004",43,450,3,2,57,108,"Via Lecce","casa Marco Melli",24,24,6,-590,-570,25,119,"6.3","3.8",,"Aryballos globulare mesocorinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello cerchi, sulla spalla linguette, sul corpo teoria di opliti con scudo tondo.",2,"Tomba 3 10.04.1930",
85,,44587,330018,20599,,"Contursi-330018",43,450,3,2,57,108,,"casa Domenico Glisci",24,24,6,-590,-570,25,119,"8.6","5.1",,"Aryballos globulare mesocorinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello cerchi, sulla spalla linguette, sul corpo cervo pascente e nel campo rosette e punti riempitivi.",2,"Tomba 1 02.02.1930",
115,,44569,330021,20638,,"Contursi-330021",43,450,3,2,57,108,,,24,24,6,-590,-570,25,119,"14.1",6,,"Aryballos globulare mesocorinzio, flat bottomed. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla, piede a disco. Sul bordo del bocchello meandro spezzato,, sulla spalla linguette, sul corpo fascia con finta baccellatura e sotto teoria zoomorfa con cervo pascente tra felini e anatra; nel campo rosette e punti riempitivi.",2,"Tomba IV 04.08.1922",
116,,44667,330022,20639,,"Contursi-330022",43,450,3,2,57,108,,,24,24,6,-590,-570,25,119,8,"4.7",,"Aryballos globulare mesocorinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette , sul corpo uccello in volo; nel campo rosette e punti riempitivi.",2,"Tomba IV 04.08.1922",
122,,44689,330028,20645,,"Contursi-330028",43,450,3,2,57,108,,,24,24,6,-590,-570,25,119,"9.1",4,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, piede a disco, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette, sul bordo esterno del bocchello giro di punti. sull'ansa linea a zig-zag. Sul ventre, trofeo floreale e sul retro rosetta.",2,"Tomba IV 04.08.1922",
545,,44679,330207,52816,,"Contursi-330207",43,450,3,2,73,108,"Via Minniti","Contrada Corti Vecchie",24,24,6,-590,-570,25,119,8,"4.4",,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette, sul collo e sul fondo. Sul ventre, in parte evanida,decorazione lineare con fasce in bruno e rosso alternate.",2,"Tomba 1 30.01.1947",
559,,44741,329626,52870,,"Contursi-329626",43,530,3,1,18,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,25,119,,,,"kylix di tipo ionico A2. Alto labbro svasato, vasca profonda, anse orizzontali a sezione circolare impostate orizzontalmente sulla vasca, basso piede ad anello svasato. Labbro, bordo interno dell'orlo e fascia esterna tra le anse a risparmio, resto del corpo verniciato in nero. Ansa ricomposta.",2,"Tomba VI 01.12.1936",
563,,44582,329627,52876,,"Contursi-329627",43,530,3,1,18,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,25,119,,,,"Kylix mesocorinzia. Alto labbro svasato, distinto dalla vasca emisferica espansa sotto l'orlo, piede a tromba svasato, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione a vernice bruna: sul labbro fascia a campitura piena, tra le anse tratti obliqui, sul corpo teoria di animali: civetta, pantera, capro pascente su un lato, volatili araldici presso una palmetta, tra due pantere sull'altro. Presso il piede raggi.",2,"Tomba VI 01.12.1936",
558,,44706,329625,52869,,"Contursi-329625",43,566,3,1,18,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,25,119,,,,"Pisside con coperchio. Decorazione meso-corinzia. Labbro arrotondato, corpo globulare, piede ad anello svastato. Decorazione in bruno con ritocchi in rosso: sulla spalla linee concentriche; sul corpo, entro fascia delimitata inferiormente da linee, teoria di opliti con scudo; nel campo, rosette; presso il piede, raggi. Coperchio a tesa con pomello sferoidale",2,"Tomba VI 01.12.1936",
543,,44762,330205,52814,,"Contursi-330205",43,566,3,2,73,108,"Via Minniti","Contrada Corti Vecchie",24,24,6,-590,-570,25,119,8,"12.2",,"Pisside di stile mesocorinzio a pareti concave. Corpo cilindrico inflesso, orlo dritto, base d'appoggio piana. Decorazione in bruno: sul labbro linea ondulata, sul corpo finta baccellatura, presso la base raggi rivolti verso l'alto.",2,"Tomba 1 30.01.1947",
522,,44773,329862,52753,,"Contursi-329862",43,591,3,2,41,108,,,24,24,6,-590,-570,25,119,,,,"Kotyle corinzia. Orlo rientrante, corpo rastremato, piede ad anello, anse a bastoncello orizzontali all'orlo. Fascia di tremoli presso l'orlo, fasce a campitura piena e risparmio alternate sulla vasca.",2,"15.05.1939",
74,,44818,330011,20570,,"Contursi-330011",43,591,3,2,57,108,"Via Lecce","casa Marco Melli",24,24,6,-590,-570,25,119,"13.2",18,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione in parte evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di animali (civetta, pantera, capro pascente) tra riempitivi a rosette e punti. Presso il piede, raggi.",2,"Tomba 3 10.04.1930",
1333,,44669,330706,28213,,"Contursi-330706",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"6.8",15,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione in gran parte evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di animali (capro pascente, felino, volatile) tra riempitivi a rosette e punti. Presso il piede, raggi. Ricomposto da frammenti.",2,"Tomba 1 del 13.01.1984",
1334,,44634,330707,28214,,"Contursi-330707",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"7.2","15.2",,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione in gran parte evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di animali tra riempitivi a rosette e punti. Presso il piede, raggi. Ricomposto da frammenti.",2,"Tomba 1 del 13.01.1984",
222,,44859,329620,20842,,"Contursi-329620",43,447,3,1,17,108,,"Via Regina Elena",24,24,7,-570,-550,25,119,,,,"Anfora di produzione locale. Ampia imboccatura con labbro piatto, collo cilindrico, spalla arrotondata, corpo rastremato veso il piede, ane a nastro tra collo e punto di massima espansione. Decorazione in bruno rossiccio: labbro collo, anse e fasce sul ventre a campitura piena, zona tra le anse e fasce sulla parte inferiore del corpo a risparmio. Linea a zig zag in bruno nella fascia a risparmio sulla spalla.",2,"18.08.1920",
223,,44598,329621,20843,,"Contursi-329621",43,537,3,1,17,108,,"Via Regina Elena",24,24,7,-570,-550,25,119,,,,"Lekythos di produzione locale, labbro arrotondato, alto collo cilindrico, corpo ovoide, piede ad anello, ansa a nastro tra collo e spalla. Tracce di vernice rossiccia evanida,",2,"18.08.1920",
224,,44582,329622,20844,,"Contursi-329622",43,540,3,1,17,108,,"Via Regina Elena",24,24,7,-570,-550,25,119,,,,"Lydion. Labbro con ampio orlo piatto, collo cilidrico, spalla orizzontale modanata con scanalature, corpo conico rastremato verso il piede.",2,"18.08.1920",
723,,44810,330237,114064,,"Contursi-330237",6,62,3,2,77,108,"Rione Italia","Via Bellini angolo Via Vaccarella",26,26,,-400,-301,25,119,"49.2",,,"Hydria acroma con labili tracce di colore utilizzata come cinerario. Labbro revoluto con orlo piatto, risega e fascia di linguette a stampo, collo a profilo concavo, spalla arrotondata, corpo ovoide, piede modanato, anse orizzontali a sezione circolare ripiegate verso l'alto con elemento a bugne centrale, ansa verticale a nastro, con scanalature, desinente in protome femminile. Imita i modelli in metallo. All'interno rinvenuti resti umani cremati.",2,"Tomba 3 25.09.1957",
691,,44643,329541,110328,,"Contursi-329541",43,496,3,1,8,108,,,24,24,3,-561,-540,25,119,"3.2","7.6",,"Coppetta monoansata con decorazione a fasce. Orlo diritto, vasca a profilo convesso fondo piano. Decorato con vernice nera all'interno della vasca, ad eccezione di un tondello centrale, sull'ansa e in una fascia all'esterno, a metà della vasca.",2,"Tomba 3 28.3.1958",
690,,44584,329540,110327,,"Contursi-329540",43,540,3,1,8,108,,,24,24,3,-561,-540,25,119,"8.2",7,,"Lydion. Labbro revoluto, collo a profilo concavo, spalla arrotondata, corpo conico, alto stelo piede svasato. Decorato a fasce. Labbro, collo e piede a campitura piena, fascia in bruno tra linee sottili sul corpo",2,"Tomba 3 28.3.1958",
689,,44666,329539,110326,,"Contursi-329539",43,591,3,1,8,108,,,24,24,3,-561,-540,25,119,"6.8",10,,"Skyphos a vernice nera. Orlo sottile, corpo ovoidale leggermente rastremato verso il basso, piede a disco svasato, anse a bastoncello impostate orizzontalmente all'orlo. Fascia a risparmio presso il piede.",2,"Tomba 3 28.3.1958",
692,,44628,329542,110329,,"Contursi-329542",43,591,3,1,8,108,,,24,24,3,-561,-540,25,119,10,"13.2",,"Skyphos a vernice nera. Orlo sottile, corpo ovoidale leggermente rastremato verso il basso, piede a disco svasato, anse a bastoncello impostate orizzontalmente all'orlo. Fascia a risparmio presso il piede, linee in rosso sul corpo al di sotto delle anse.",2,"Tomba 3 28.3.1958",
163,,44759,329507,20716,,"Contursi-329507",43,550,3,1,5,108,,"casa D. Esposito",24,24,4,-600,-551,25,119,"16.3","8.3",,"Olpe a fasce. Bocchello circolare piatto, corpo piriforme, piede ad anello, ansa a nastro. Fasce orizzontali in bruno sul ventre.",2,"tomba 7 23.11.1922",
166,,44606,329509,20719,,"Contursi-329509",43,566,3,1,5,108,,"casa D. Esposito",24,24,4,-600,-551,25,119,"6.5","5.7",,"Pisside corinzia. Labbro piatto, breve collo concavo,corpo globulare, piede ad anello. Decorato con vernice bruna, rossa e bianca. Sul ventre del vaso e sul coperchio: opliti con ampi scudi tondi. Nel campo punti. Presso il piede della pisside, raggi.",2,"tomba 7 23.11.1922",
82,,44787,329949,20591,,"Contursi-329949",43,450,3,2,53,108,"Via Japigia",,23,23,2,-610,-601,25,119,6,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti tra cerchi concentrici, punti sul bordo esterno. Sulla spalla linguette. Sul ventre, in bruno, tra gruppi di linee, cavalli affrontati. Nel campo riempitivi a punti e rosette.",2,"Tomba 45 25.4.1926",
30,,44631,330054,20474,,"Contursi-330054",4,28,3,2,63,108,,"Contrada Vaccarella, Casa D'Eredità",23,23,8,-650,-626,25,119,"4.4",,,"anello in bronzo. Verga a sezione circolare. Corroso",2,"Tomba 2 14.3.1922",
147,,44736,329794,20674,,"Contursi-329794",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,"7.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, cerchi concentrici; sul fondo e la spalla, linguette. Sul ventre, gruppi di fasce in bruno e rosso.",2,"tomba 18 15.4.1926",
148,,44841,329795,20675,,"Contursi-329795",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,"7.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, il fondo e la spalla, linguette. Sul bordo esterno del bocchello, giro di punti. Sul ventre, in bruno con ritocchi in rosso e bianco, cinghiale pascente. Ai lati rosette.",2,"tomba 18 15.4.1926",
149,,44614,329796,20676,,"Contursi-329796",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,"9.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello e la spalla, linguette. Sul bordo esterno del bocchello, giro di punti. Sul ventre, in bruno con ritocchi in rosso, trofeo floreale di palmetta e fiore con petali lanceolati tra rombi reticolati.",2,"tomba 18 15.4.1926",
150,,44666,329797,20677,,"Contursi-329797",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,"9.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello cerchi concentrici; sulla spalla, linguette. Sul bordo esterno del bocchello, giro di punti. Sul ventre, in bruno con ritocchi in rosso, trofeo floreale di palmetta e fiore con petali lanceolati tra rombi reticolati.",2,"tomba 18 15.4.1926",
151,,44652,329798,20678,,"Contursi-329798",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,8,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello e la spalla, linguette. Sul bordo esterno del bocchello, giro di punti. Sul ventre, in bruno con ritocchi in rosso, trofeo floreale di palmetta e fiore con petali lanceolati tra rombi reticolati.",2,"tomba 18 15.4.1926",
152,,44677,329799,20679,,"Contursi-329799",43,450,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello e la spalla, linguette. Sul bordo esterno del bocchello, giro di punti. Sul ventre, in bruno con ritocchi in rosso, trofeo floreale di palmetta e fiore con petali lanceolati tra rombi reticolati.",2,"tomba 18 15.4.1926",
146,,44605,360002,20673,,"Contursi-360002",43,591,3,2,32,108,"via Japigia",,23,24,15,-610,-590,25,119,"7.2",,,"Skyphos corinzio antico. Orlo appena rientrante, profonda vasca troncoconica fortemene rastremata, piede ad anello; anse orizzontali a bastoncello. Decorazione a vernice bruna, con dettagli a graffito. Sull'orlo, tra linee orizzontali, linguette; sul corpo, fra linee parallele, teoria di sfinge e gallo affrontati tra sirene araldiche. Cigni sotto le anse. Presso il piede, raggi",2,"tomba 18 15.4.1926",
238,,44614,329720,22866,,"Contursi-329720",43,537,3,1,29,108,,,24,24,2,-510,-501,25,119,"25.9",,,"lekythos a figure nere su fondo bianco di produzione attica. Bocchello troncoconico, stretto collo cilindrico, spalla obliqua, corpo a pareti dritte appena rastremato verso il piede. Decorazione a figure nere. Sulla spalla: palmette. Sul corpo: menade danzante tra due satiri. Nel campo tralci di vite.",2,"Tomba 14 29.7.1922",
1619,,44653,330075,20524,,"Contursi-330075",43,457,3,2,63,108,"Via Iapigia",,24,24,6,-590,-570,25,119,8,"10.6",,"Balsamario plastico configurato a protome caprina. I dettagli sono resi in bruno e a incisione. Muso frontale, con forellini per il naso e occhio a mandorla inciso. Orecchie appuntite circondate dalle corna con dettagli definiti. Sulla sommità bocchello discoidale.",2,"Tomba 6 del 09/04/1926",
1620,,44823,330076,20525,,"Contursi-330076",43,457,3,2,63,108,"Via Iapigia",,24,24,6,-590,-570,25,119,9,10,,"Balsamario plastico configurato a capra accosciata. Muso frontale, con forellini per il naso e occhio a mandorla inciso. Orecchie appuntite circondate dalle corna con dettagli definiti. Zampe posteriori ranicchiate e zampe anteriori distese all'indietro. Sulla sommità bocchello discoidale. Dettagli a vernice bruna quasi completamente evanidi.",2,"Tomba 6 del 09/04/1926",
1602,,44851,330058,20485,,"Contursi-330058",43,457,3,2,63,108,"Via Messapia","sistemazione Via Lecce",24,24,6,-590,-570,25,119,"5.7","8.1",,"Balsamario plastico configurato a leprotto. I dettagli sono resi in rosso e bruno: sul corpo punti in bruno, in rosso orecchie, muso e le zampe anteriori e posteriori.",2,"Tomba VI del 07.04.1926",
